"No.","Time","Source","Destination","Protocol","Length","Info"
"452","9.338145","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"453","9.338145","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"454","9.338292","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"455","9.338292","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"456","9.338351","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"457","9.338351","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"458","9.338434","192.168.0.103","72.247.40.91","QUIC","74","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"459","9.338554","192.168.0.103","72.247.40.91","QUIC","74","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"460","9.338693","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"461","9.338693","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"462","9.338755","192.168.0.103","72.247.40.91","QUIC","74","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"463","9.338858","192.168.0.103","72.247.40.91","QUIC","74","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"464","9.338967","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"465","9.338967","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"466","9.339123","192.168.0.103","72.247.40.91","QUIC","74","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"467","9.341370","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"468","9.341477","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"469","9.341477","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"470","9.341542","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"471","9.341629","192.168.0.103","72.247.40.91","QUIC","74","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"472","9.348962","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"473","9.349103","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"474","9.349103","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"475","9.349103","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"476","9.349239","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"477","9.349239","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"478","9.349239","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"479","9.349239","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"480","9.349239","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"481","9.349239","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"482","9.349239","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"483","9.349267","192.168.0.103","72.247.40.91","QUIC","74","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"484","9.349348","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"485","9.349449","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"486","9.349585","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"487","9.350941","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"488","9.352279","192.168.0.1","192.168.0.103","DNS","636","Standard query response 0x913a A th.bing.com CNAME p-th.bing.com.trafficmanager.net CNAME th.bing.com.edgekey.net CNAME e86303.dscx.akamaiedge.net A 72.247.40.91 A 72.247.40.34 NS j.root-servers.net NS k.root-servers.net NS l.root-servers.net NS m.root-servers.net NS a.root-servers.net NS b.root-servers.net NS c.root-servers.net NS d.root-servers.net NS e.root-servers.net NS f.root-servers.net NS g.root-servers.net NS h.root-servers.net NS i.root-servers.net A 192.58.128.30 A 193.0.14.129 A 199.7.83.42 A 202.12.27.33 A 198.41.0.4 A 170.247.170.2 A 192.33.4.12 A 199.7.91.13 A 192.203.230.10 A 192.5.5.241 A 192.112.36.4 A 198.97.190.53 A 192.36.148.17"
"489","9.352732","192.168.0.103","192.168.0.1","DNS","71","Standard query 0xeee7 A th.bing.com"
"490","9.353432","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"491","9.353513","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"492","9.353513","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"493","9.353513","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"494","9.353513","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"495","9.353907","52.182.143.213","192.168.0.103","TCP","54","443  >  18105 [ACK] Seq=1 Ack=2881 Win=16385 Len=0"
"496","9.354187","52.182.143.213","192.168.0.103","TCP","54","443  >  18105 [ACK] Seq=1 Ack=3873 Win=16381 Len=0"
"497","9.354812","192.168.0.1","192.168.0.103","DNS","226","Standard query response 0xeee7 A th.bing.com CNAME p-th.bing.com.trafficmanager.net CNAME th.bing.com.edgekey.net CNAME e86303.dscx.akamaiedge.net A 72.247.40.34 A 72.247.40.91"
"498","9.355348","192.168.0.103","72.247.40.34","QUIC","1288","Protected Payload (KP0), DCID=0058c721e3c04022"
"499","9.355447","192.168.0.103","72.247.40.34","QUIC","773","Protected Payload (KP0), DCID=0058c721e3c04022"
"500","9.355592","192.168.0.103","72.247.40.34","QUIC","195","Protected Payload (KP0), DCID=0058c721e3c04022"
"501","9.357191","52.182.143.213","192.168.0.103","TCP","54","443  >  18105 [ACK] Seq=1 Ack=5925 Win=16385 Len=0"
"502","9.357316","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"503","9.357316","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"504","9.357359","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"505","9.357359","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"506","9.357359","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"507","9.357460","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"508","9.357475","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"509","9.358673","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"510","9.358749","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"511","9.358749","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"512","9.358749","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"513","9.358749","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"514","9.358749","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"515","9.358803","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"516","9.358935","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"517","9.359770","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"518","9.359901","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"519","9.359901","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"520","9.360157","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"521","9.360157","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"522","9.360315","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"523","9.360315","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"524","9.361394","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"525","9.361560","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"526","9.361560","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"527","9.361616","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"528","9.361638","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"529","9.361638","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"530","9.361638","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"531","9.361694","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"532","9.361694","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"533","9.361963","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"534","9.361963","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"535","9.362998","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"536","9.363082","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"537","9.363082","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"538","9.363082","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"539","9.363082","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"540","9.363082","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"541","9.363082","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"542","9.363082","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"543","9.363155","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"544","9.363179","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"545","9.363206","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"546","9.364523","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"547","9.364659","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"548","9.364659","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"549","9.364664","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"550","9.369074","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"551","9.369074","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"552","9.369209","72.247.40.91","192.168.0.103","QUIC","626","Protected Payload (KP0)"
"553","9.369209","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"554","9.369255","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"555","9.369255","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"556","9.369255","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"557","9.369460","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"558","9.369609","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"559","9.369609","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"560","9.369621","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"561","9.369746","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"562","9.381530","192.168.0.103","72.247.40.91","QUIC","76","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"563","9.385043","72.247.40.34","192.168.0.103","QUIC","650","Protected Payload (KP0)"
"564","9.385043","72.247.40.34","192.168.0.103","QUIC","235","Protected Payload (KP0)"
"565","9.385114","72.247.40.34","192.168.0.103","QUIC","65","Protected Payload (KP0)"
"566","9.385302","192.168.0.103","72.247.40.34","QUIC","78","Protected Payload (KP0), DCID=0058c721e3c04022"
"567","9.385401","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"568","9.386364","192.168.0.103","72.247.40.34","QUIC","78","Protected Payload (KP0), DCID=0058c721e3c04022"
"569","9.386602","72.247.40.34","192.168.0.103","QUIC","70","Protected Payload (KP0)"
"570","9.386602","72.247.40.34","192.168.0.103","QUIC","70","Protected Payload (KP0)"
"571","9.386665","72.247.40.34","192.168.0.103","QUIC","354","Protected Payload (KP0)"
"572","9.386665","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"573","9.386665","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"574","9.386795","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"575","9.386833","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"576","9.386910","192.168.0.103","72.247.40.34","QUIC","78","Protected Payload (KP0), DCID=0058c721e3c04022"
"577","9.386993","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"578","9.387471","192.168.0.103","72.247.40.34","QUIC","242","Protected Payload (KP0), DCID=0058c721e3c04022"
"579","9.389227","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"580","9.389322","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"581","9.389402","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"582","9.389458","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"583","9.389458","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"584","9.389542","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"585","9.389606","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"586","9.389606","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"587","9.389801","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"588","9.390008","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"589","9.390008","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"590","9.390115","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"591","9.391206","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"592","9.391372","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"593","9.391372","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"594","9.391495","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"595","9.391503","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"596","9.391640","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"597","9.391640","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"598","9.391786","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"599","9.391786","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"600","9.391938","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"601","9.391938","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"602","9.392066","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"603","9.392203","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"604","9.392203","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"605","9.392324","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"606","9.392412","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"607","9.392458","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"608","9.392458","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"609","9.392711","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"610","9.393634","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"611","9.393789","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"612","9.393789","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"613","9.393850","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"614","9.393850","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"615","9.393850","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"616","9.393850","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"617","9.393979","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"618","9.394064","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"619","9.394064","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"620","9.394218","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"621","9.394218","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"622","9.394346","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"623","9.394481","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"624","9.395431","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"625","9.395507","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"626","9.395507","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"627","9.395507","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"628","9.395507","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"629","9.395507","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"630","9.395507","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"631","9.395507","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"632","9.395652","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"633","9.396395","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"634","9.396538","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"635","9.396538","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"636","9.396538","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"637","9.396538","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"638","9.396538","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"639","9.396538","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"640","9.396538","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"641","9.396686","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"642","9.396686","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"643","9.396878","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"644","9.396972","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"645","9.397048","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"646","9.397165","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"647","9.397794","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"648","9.397794","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"649","9.397980","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"650","9.398039","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"651","9.398039","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"652","9.398110","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"653","9.398160","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"654","9.398313","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"655","9.398380","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"656","9.399039","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"657","9.399166","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"658","9.399174","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"659","9.399174","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"660","9.399215","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"661","9.399240","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"662","9.399729","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"663","9.399729","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"664","9.399843","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"665","9.399859","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"666","9.399996","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"667","9.399996","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"668","9.400132","192.168.0.103","72.247.40.91","QUIC","80","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"669","9.402720","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"670","9.402791","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"671","9.402791","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"672","9.402791","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"673","9.402791","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"674","9.402791","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"675","9.402896","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"676","9.402896","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"677","9.403071","192.168.0.103","72.247.40.34","QUIC","74","Protected Payload (KP0), DCID=0058c721e3c04022"
"678","9.404183","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"679","9.404238","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"680","9.404238","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"681","9.404238","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"682","9.404238","72.247.40.34","192.168.0.103","QUIC","723","Protected Payload (KP0)"
"683","9.404298","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"684","9.404342","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"685","9.404342","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"686","9.404382","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"687","9.404403","192.168.0.103","72.247.40.34","QUIC","78","Protected Payload (KP0), DCID=0058c721e3c04022"
"688","9.404477","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"689","9.404477","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"690","9.406658","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"691","9.406762","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"692","9.406762","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"693","9.406762","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"694","9.406762","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"695","9.406762","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"696","9.406762","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"697","9.406762","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"698","9.406850","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"699","9.406850","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"700","9.406959","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"701","9.406972","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"702","9.407179","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"703","9.407187","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"704","9.407364","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"705","9.407364","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"706","9.407421","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"707","9.407421","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"708","9.407509","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"709","9.407509","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"710","9.407651","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"711","9.407651","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"712","9.407776","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"713","9.407853","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"714","9.409083","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"715","9.409083","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"716","9.409129","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"717","9.409129","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"718","9.409129","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"719","9.409129","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"720","9.409208","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"721","9.409208","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"722","9.409353","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"723","9.409353","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"724","9.409469","192.168.0.103","72.247.40.91","QUIC","75","Protected Payload (KP0), DCID=0e9442f0a9c14022"
"725","9.409474","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"726","9.409608","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"727","9.409608","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"728","9.409882","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"729","9.409882","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"730","9.409918","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"731","9.412801","192.168.0.103","72.247.40.34","QUIC","75","Protected Payload (KP0), DCID=0058c721e3c04022"
"732","9.413107","72.247.40.91","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"733","9.413107","52.182.143.213","192.168.0.103","TLSv1.2","93","Application Data"
"734","9.413211","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"735","9.413211","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
"736","9.413211","72.247.40.34","192.168.0.103","QUIC","1292","Protected Payload (KP0)"
